23	1.400856	0.146945	-0.492578	-0.564662	-0.292626	-0.827607	-0.538449	1.438145	-0.106445	0.681736	-0.065790	0.067131	-0.469153	-0.393755	-2.300434	0.640900	1.467451	0.466288	0.439054	0.630776	
24	1.390222	0.143960	-0.493318	-0.572386	-0.296187	-0.840257	-0.540583	1.449647	-0.107881	0.690546	-0.066017	0.060828	-0.470765	-0.409150	-2.344894	0.653868	1.513803	0.472618	0.442389	0.643754	
25	1.380665	0.141196	-0.494030	-0.579645	-0.299623	-0.851971	-0.542630	1.459598	-0.109296	0.698794	-0.066247	0.054192	-0.471916	-0.423894	-2.386829	0.664319	1.558897	0.479253	0.445247	0.656197	
26	1.371964	0.138624	-0.494717	-0.586475	-0.302943	-0.862885	-0.544599	1.468213	-0.110687	0.706587	-0.066476	0.047231	-0.472623	-0.438026	-2.426537	0.672521	1.602993	0.486190	0.447643	0.668135	
27	1.363950	0.136218	-0.495380	-0.592904	-0.306157	-0.873107	-0.546497	1.475674	-0.112055	0.714013	-0.066705	0.039950	-0.472911	-0.451590	-2.464270	0.678706	1.646293	0.493423	0.449597	0.679603	
28	1.356489	0.133958	-0.496024	-0.598949	-0.309276	-0.882729	-0.548331	1.482134	-0.113401	0.721150	-0.066933	0.032359	-0.472805	-0.464626	-2.500240	0.683081	1.688955	0.500949	0.451134	0.690636	
29	1.349476	0.131827	-0.496648	-0.604627	-0.312309	-0.891827	-0.550108	1.487725	-0.114726	0.728061	-0.067159	0.024466	-0.472336	-0.477175	-2.534630	0.685832	1.731098	0.508759	0.452282	0.701268	
30	1.342829	0.129807	-0.497255	-0.609947	-0.315262	-0.900467	-0.551834	1.492557	-0.116031	0.734803	-0.067385	0.016284	-0.471537	-0.489276	-2.567597	0.687123	1.772815	0.516845	0.453072	0.711531	
31	1.336483	0.127884	-0.497847	-0.614922	-0.318145	-0.908706	-0.553515	1.496727	-0.117319	0.741424	-0.067610	0.007824	-0.470440	-0.500962	-2.599277	0.687108	1.814173	0.525195	0.453535	0.721457	
32	1.330388	0.126045	-0.498425	-0.619560	-0.320964	-0.916593	-0.555153	1.500316	-0.118589	0.747965	-0.067834	-0.000897	-0.469079	-0.512269	-2.629788	0.685926	1.855220	0.533796	0.453704	0.731074	
33	1.324502	0.124277	-0.498990	-0.623873	-0.323725	-0.924174	-0.556755	1.503394	-0.119844	0.754461	-0.068058	-0.009863	-0.467486	-0.523228	-2.659233	0.683704	1.895989	0.542634	0.453609	0.740410	
34	1.318795	0.122567	-0.499543	-0.627873	-0.326432	-0.931485	-0.558322	1.506021	-0.121085	0.760942	-0.068281	-0.019056	-0.465694	-0.533866	-2.687702	0.680563	1.936501	0.551691	0.453284	0.749488	
35	1.313242	0.120905	-0.500086	-0.631573	-0.329090	-0.938563	-0.559858	1.508247	-0.122314	0.767434	-0.068503	-0.028457	-0.463734	-0.544209	-2.715275	0.676613	1.976767	0.560949	0.452757	0.758333	
36	1.307827	0.119279	-0.500619	-0.634987	-0.331703	-0.945439	-0.561366	1.510117	-0.123529	0.773960	-0.068726	-0.038045	-0.461635	-0.554282	-2.742024	0.671957	2.016792	0.570390	0.452058	0.766965	
37	1.302534	0.117679	-0.501143	-0.638129	-0.334274	-0.952138	-0.562847	1.511668	-0.124733	0.780539	-0.068948	-0.047800	-0.459425	-0.564107	-2.768010	0.666691	2.056572	0.579995	0.451214	0.775402	
38	1.297353	0.116097	-0.501658	-0.641016	-0.336806	-0.958687	-0.564304	1.512931	-0.125926	0.787186	-0.069170	-0.057700	-0.457130	-0.573703	-2.793291	0.660904	2.096104	0.589742	0.450251	0.783662	
39	1.292279	0.114522	-0.502164	-0.643662	-0.339300	-0.965105	-0.565737	1.513934	-0.127108	0.793917	-0.069391	-0.067726	-0.454772	-0.583089	-2.817916	0.654677	2.135378	0.599613	0.449192	0.791759	
40	1.287304	0.112949	-0.502663	-0.646082	-0.341758	-0.971411	-0.567149	1.514701	-0.128279	0.800742	-0.069613	-0.077854	-0.452374	-0.592279	-2.841933	0.648086	2.174384	0.609586	0.448059	0.799709	
41	1.282427	0.111369	-0.503154	-0.648292	-0.344181	-0.977620	-0.568539	1.515253	-0.129440	0.807672	-0.069834	-0.088067	-0.449955	-0.601290	-2.865381	0.641201	2.213109	0.619643	0.446871	0.807524	
42	1.277644	0.109778	-0.503637	-0.650305	-0.346571	-0.983746	-0.569908	1.515609	-0.130589	0.814716	-0.070055	-0.098342	-0.447532	-0.610134	-2.888300	0.634084	2.251541	0.629765	0.445647	0.815214	
43	1.272955	0.108169	-0.504114	-0.652134	-0.348928	-0.989797	-0.571258	1.515783	-0.131727	0.821880	-0.070275	-0.108662	-0.445121	-0.618823	-2.910721	0.626793	2.289669	0.639932	0.444401	0.822789	
44	1.268358	0.106539	-0.504583	-0.653791	-0.351252	-0.995783	-0.572588	1.515791	-0.132854	0.829170	-0.070494	-0.119008	-0.442734	-0.627369	-2.932678	0.619379	2.327479	0.650127	0.443148	0.830259	
45	1.263852	0.104885	-0.505045	-0.655288	-0.353544	-1.001711	-0.573899	1.515645	-0.133970	0.836589	-0.070713	-0.129363	-0.440383	-0.635781	-2.954198	0.611890	2.364960	0.660333	0.441898	0.837633	
46	1.259439	0.103203	-0.505500	-0.656636	-0.355804	-1.007583	-0.575191	1.515356	-0.135073	0.844143	-0.070930	-0.139710	-0.438078	-0.644068	-2.975308	0.604365	2.402100	0.670534	0.440664	0.844916	
47	1.255116	0.101491	-0.505948	-0.657842	-0.358032	-1.013405	-0.576464	1.514933	-0.136165	0.851832	-0.071147	-0.150034	-0.435825	-0.652240	-2.996032	0.596842	2.438891	0.680715	0.439452	0.852117	
48	1.250884	0.099747	-0.506390	-0.658917	-0.360229	-1.019178	-0.577718	1.514384	-0.137244	0.859657	-0.071362	-0.160320	-0.433633	-0.660303	-3.016392	0.589351	2.475321	0.690863	0.438271	0.859242	
49	1.246743	0.097971	-0.506825	-0.659868	-0.362393	-1.024903	-0.578954	1.513717	-0.138310	0.867619	-0.071576	-0.170557	-0.431505	-0.668265	-3.036408	0.581921	2.511384	0.700965	0.437125	0.866296	
50	1.242691	0.096162	-0.507252	-0.660700	-0.364526	-1.030580	-0.580171	1.512938	-0.139363	0.875717	-0.071789	-0.180732	-0.429445	-0.676133	-3.056099	0.574576	2.547072	0.711008	0.436020	0.873284	
51	1.238728	0.094319	-0.507674	-0.661422	-0.366628	-1.036208	-0.581371	1.512052	-0.140403	0.883950	-0.072000	-0.190834	-0.427456	-0.683912	-3.075482	0.567334	2.582378	0.720982	0.434959	0.880212	
52	1.234854	0.092442	-0.508088	-0.662038	-0.368697	-1.041786	-0.582551	1.511063	-0.141430	0.892315	-0.072209	-0.200854	-0.425540	-0.691609	-3.094574	0.560214	2.617297	0.730879	0.433944	0.887084	
53	1.231066	0.090531	-0.508496	-0.662552	-0.370736	-1.047313	-0.583714	1.509976	-0.142443	0.900808	-0.072416	-0.210782	-0.423697	-0.699229	-3.113390	0.553229	2.651825	0.740688	0.432977	0.893903	
54	1.227365	0.088588	-0.508898	-0.662970	-0.372743	-1.052787	-0.584859	1.508793	-0.143442	0.909427	-0.072621	-0.220612	-0.421927	-0.706776	-3.131943	0.546390	2.685959	0.750402	0.432058	0.900675	
55	1.223748	0.086612	-0.509293	-0.663294	-0.374719	-1.058205	-0.585986	1.507518	-0.144427	0.918168	-0.072824	-0.230336	-0.420230	-0.714255	-3.150245	0.539707	2.719697	0.760015	0.431189	0.907402	
56	1.220214	0.084605	-0.509681	-0.663530	-0.376664	-1.063566	-0.587095	1.506151	-0.145398	0.927025	-0.073026	-0.239949	-0.418605	-0.721671	-3.168309	0.533186	2.753037	0.769521	0.430369	0.914086	
57	1.216763	0.082568	-0.510063	-0.663678	-0.378579	-1.068868	-0.588187	1.504695	-0.146355	0.935994	-0.073225	-0.249445	-0.417050	-0.729026	-3.186144	0.526832	2.785979	0.778915	0.429597	0.920732	
58	1.213391	0.080501	-0.510439	-0.663744	-0.380463	-1.074108	-0.589261	1.503151	-0.147298	0.945069	-0.073421	-0.258822	-0.415564	-0.736325	-3.203762	0.520650	2.818523	0.788192	0.428872	0.927341	
59	1.210098	0.078407	-0.510809	-0.663728	-0.382316	-1.079284	-0.590319	1.501521	-0.148227	0.954245	-0.073616	-0.268074	-0.414144	-0.743570	-3.221171	0.514640	2.850670	0.797350	0.428194	0.933916	
60	1.206881	0.076286	-0.511172	-0.663633	-0.384140	-1.084395	-0.591359	1.499805	-0.149142	0.963516	-0.073808	-0.277200	-0.412788	-0.750764	-3.238381	0.508804	2.882421	0.806385	0.427559	0.940458	
61	1.203740	0.074140	-0.511530	-0.663461	-0.385935	-1.089438	-0.592383	1.498005	-0.150042	0.972876	-0.073997	-0.286198	-0.411494	-0.757910	-3.255397	0.503143	2.913779	0.815296	0.426967	0.946970	
62	1.200671	0.071970	-0.511881	-0.663214	-0.387700	-1.094412	-0.593390	1.496120	-0.150929	0.982320	-0.074185	-0.295065	-0.410259	-0.765009	-3.272229	0.497654	2.944746	0.824080	0.426417	0.953452	
63	1.197674	0.069778	-0.512227	-0.662894	-0.389437	-1.099315	-0.594381	1.494152	-0.151802	0.991842	-0.074369	-0.303801	-0.409081	-0.772064	-3.288883	0.492336	2.975327	0.832736	0.425905	0.959906	
64	1.194746	0.067565	-0.512567	-0.662502	-0.391146	-1.104146	-0.595356	1.492101	-0.152660	1.001435	-0.074552	-0.312405	-0.407957	-0.779077	-3.305364	0.487187	3.005524	0.841264	0.425431	0.966334	
65	1.191886	0.065333	-0.512901	-0.662040	-0.392826	-1.108905	-0.596316	1.489968	-0.153505	1.011093	-0.074731	-0.320877	-0.406884	-0.786049	-3.321680	0.482205	3.035341	0.849663	0.424992	0.972735	
66	1.189092	0.063082	-0.513230	-0.661510	-0.394480	-1.113588	-0.597261	1.487754	-0.154337	1.020812	-0.074909	-0.329218	-0.405861	-0.792982	-3.337835	0.477385	3.064784	0.857934	0.424586	0.979112	
67	1.186361	0.060815	-0.513553	-0.660913	-0.396107	-1.118197	-0.598190	1.485459	-0.155155	1.030585	-0.075083	-0.337427	-0.404884	-0.799876	-3.353834	0.472726	3.093856	0.866077	0.424212	0.985463	
68	1.183693	0.058532	-0.513871	-0.660250	-0.397707	-1.122730	-0.599105	1.483084	-0.155959	1.040407	-0.075256	-0.345505	-0.403952	-0.806733	-3.369681	0.468222	3.122564	0.874092	0.423868	0.991791	
69	1.181084	0.056236	-0.514184	-0.659524	-0.399282	-1.127187	-0.600006	1.480630	-0.156751	1.050272	-0.075425	-0.353454	-0.403061	-0.813553	-3.385382	0.463870	3.150911	0.881981	0.423552	0.998095	
70	1.178535	0.053926	-0.514492	-0.658734	-0.400831	-1.131567	-0.600892	1.478098	-0.157529	1.060176	-0.075593	-0.361275	-0.402210	-0.820338	-3.400940	0.459666	3.178905	0.889744	0.423263	1.004375	
71	1.176042	0.051606	-0.514794	-0.657883	-0.402355	-1.135870	-0.601765	1.475489	-0.158295	1.070113	-0.075757	-0.368968	-0.401397	-0.827087	-3.416359	0.455606	3.206549	0.897383	0.422998	1.010632	
72	1.173605	0.049275	-0.515092	-0.656973	-0.403856	-1.140095	-0.602624	1.472804	-0.159048	1.080078	-0.075920	-0.376537	-0.400620	-0.833803	-3.431643	0.451686	3.233850	0.904899	0.422756	1.016866	
73	1.171221	0.046935	-0.515385	-0.656004	-0.405332	-1.144244	-0.603471	1.470044	-0.159788	1.090068	-0.076079	-0.383982	-0.399876	-0.840484	-3.446794	0.447901	3.260814	0.912295	0.422537	1.023076	
74	1.168889	0.044586	-0.515674	-0.654978	-0.406785	-1.148316	-0.604304	1.467210	-0.160516	1.100078	-0.076237	-0.391305	-0.399164	-0.847131	-3.461816	0.444248	3.287446	0.919571	0.422337	1.029264	
75	1.166608	0.042231	-0.515958	-0.653896	-0.408216	-1.152310	-0.605125	1.464304	-0.161232	1.110103	-0.076392	-0.398508	-0.398482	-0.853745	-3.476711	0.440722	3.313752	0.926729	0.422157	1.035428	
76	1.164375	0.039870	-0.516237	-0.652761	-0.409624	-1.156228	-0.605934	1.461327	-0.161936	1.120139	-0.076544	-0.405593	-0.397829	-0.860326	-3.491482	0.437319	3.339739	0.933772	0.421994	1.041569	
77	1.162190	0.037504	-0.516513	-0.651572	-0.411010	-1.160070	-0.606731	1.458281	-0.162629	1.130184	-0.076694	-0.412563	-0.397203	-0.866874	-3.506133	0.434036	3.365412	0.940701	0.421848	1.047686	
78	1.160051	0.035133	-0.516784	-0.650333	-0.412375	-1.163836	-0.607516	1.455166	-0.163309	1.140233	-0.076841	-0.419419	-0.396602	-0.873390	-3.520664	0.430867	3.390776	0.947519	0.421718	1.053780	
79	1.157956	0.032760	-0.517050	-0.649043	-0.413720	-1.167527	-0.608290	1.451985	-0.163979	1.150282	-0.076987	-0.426163	-0.396025	-0.879873	-3.535079	0.427810	3.415839	0.954227	0.421602	1.059850	
80	1.155905	0.030383	-0.517313	-0.647705	-0.415044	-1.171143	-0.609053	1.448739	-0.164637	1.160330	-0.077130	-0.432798	-0.395471	-0.886323	-3.549380	0.424860	3.440605	0.960828	0.421500	1.065896	
81	1.153896	0.028005	-0.517572	-0.646321	-0.416348	-1.174685	-0.609806	1.445430	-0.165284	1.170373	-0.077270	-0.439326	-0.394938	-0.892741	-3.563568	0.422014	3.465081	0.967323	0.421411	1.071917	
82	1.151927	0.025626	-0.517827	-0.644891	-0.417633	-1.178154	-0.610548	1.442060	-0.165921	1.180407	-0.077408	-0.445749	-0.394426	-0.899127	-3.577646	0.419268	3.489272	0.973714	0.421333	1.077915	
83	1.149998	0.023247	-0.518079	-0.643416	-0.418899	-1.181551	-0.611279	1.438630	-0.166547	1.190432	-0.077544	-0.452068	-0.393934	-0.905480	-3.591615	0.416619	3.513184	0.980005	0.421267	1.083887	
84	1.148108	0.020867	-0.518326	-0.641900	-0.420146	-1.184876	-0.612001	1.435142	-0.167162	1.200443	-0.077678	-0.458287	-0.393459	-0.911801	-3.605476	0.414063	3.536822	0.986196	0.421210	1.089835	
85	1.146255	0.018488	-0.518570	-0.640342	-0.421376	-1.188130	-0.612713	1.431598	-0.167768	1.210439	-0.077809	-0.464408	-0.393002	-0.918090	-3.619233	0.411597	3.560192	0.992290	0.421164	1.095757	
86	1.144438	0.016111	-0.518811	-0.638745	-0.422587	-1.191314	-0.613416	1.428000	-0.168363	1.220417	-0.077939	-0.470432	-0.392561	-0.924347	-3.632886	0.409218	3.583300	0.998289	0.421126	1.101655	
87	1.142656	0.013735	-0.519048	-0.637109	-0.423782	-1.194429	-0.614109	1.424349	-0.168948	1.230376	-0.078066	-0.476361	-0.392136	-0.930571	-3.646436	0.406922	3.606150	1.004195	0.421096	1.107527	
88	1.140908	0.011362	-0.519282	-0.635436	-0.424960	-1.197477	-0.614794	1.420648	-0.169524	1.240314	-0.078190	-0.482198	-0.391725	-0.936764	-3.659886	0.404707	3.628748	1.010010	0.421075	1.113373	
89	1.139193	0.008991	-0.519513	-0.633728	-0.426121	-1.200457	-0.615470	1.416898	-0.170090	1.250229	-0.078313	-0.487945	-0.391329	-0.942924	-3.673236	0.402570	3.651100	1.015736	0.421060	1.119193	
90	1.137510	0.006623	-0.519741	-0.631986	-0.427266	-1.203371	-0.616137	1.413102	-0.170647	1.260119	-0.078434	-0.493603	-0.390945	-0.949052	-3.686488	0.400508	3.673209	1.021375	0.421053	1.124987	
91	1.135859	0.004259	-0.519965	-0.630211	-0.428396	-1.206221	-0.616796	1.409261	-0.171195	1.269983	-0.078553	-0.499175	-0.390575	-0.955148	-3.699643	0.398518	3.695081	1.026928	0.421052	1.130755	
92	1.134238	0.001898	-0.520187	-0.628405	-0.429510	-1.209006	-0.617447	1.405377	-0.171733	1.279819	-0.078669	-0.504663	-0.390216	-0.961212	-3.712703	0.396597	3.716721	1.032398	0.421056	1.136497	
93	1.132647	-0.000458	-0.520406	-0.626569	-0.430610	-1.211729	-0.618090	1.401451	-0.172263	1.289626	-0.078784	-0.510068	-0.389869	-0.967244	-3.725668	0.394744	3.738133	1.037787	0.421066	1.142212	
94	1.131084	-0.002811	-0.520621	-0.624703	-0.431694	-1.214391	-0.618726	1.397487	-0.172784	1.299404	-0.078896	-0.515392	-0.389533	-0.973244	-3.738541	0.392956	3.759323	1.043096	0.421082	1.147901	
95	1.129550	-0.005158	-0.520834	-0.622811	-0.432765	-1.216992	-0.619354	1.393485	-0.173297	1.309150	-0.079007	-0.520638	-0.389207	-0.979212	-3.751321	0.391230	3.780294	1.048327	0.421102	1.153563	
96	1.128043	-0.007501	-0.521045	-0.620891	-0.433821	-1.219533	-0.619975	1.389448	-0.173801	1.318863	-0.079115	-0.525806	-0.388891	-0.985149	-3.764010	0.389563	3.801051	1.053482	0.421126	1.159199	
97	1.126562	-0.009838	-0.521252	-0.618947	-0.434864	-1.222016	-0.620588	1.385377	-0.174297	1.328543	-0.079222	-0.530900	-0.388584	-0.991053	-3.776609	0.387955	3.821599	1.058563	0.421155	1.164807	
98	1.125107	-0.012171	-0.521457	-0.616979	-0.435894	-1.224443	-0.621195	1.381275	-0.174785	1.338190	-0.079327	-0.535919	-0.388286	-0.996926	-3.789119	0.386403	3.841941	1.063570	0.421188	1.170389	
99	1.123677	-0.014498	-0.521660	-0.614988	-0.436910	-1.226813	-0.621795	1.377142	-0.175264	1.347801	-0.079430	-0.540866	-0.387996	-1.002767	-3.801541	0.384904	3.862081	1.068507	0.421224	1.175944	
100	1.122271	-0.016819	-0.521860	-0.612975	-0.437914	-1.229129	-0.622388	1.372981	-0.175736	1.357376	-0.079531	-0.545744	-0.387715	-1.008577	-3.813876	0.383457	3.882025	1.073373	0.421264	1.181472	
101	1.120890	-0.019135	-0.522057	-0.610942	-0.438906	-1.231391	-0.622975	1.368793	-0.176201	1.366915	-0.079631	-0.550552	-0.387442	-1.014356	-3.826126	0.382060	3.901774	1.078172	0.421307	1.186973	
102	1.119531	-0.021444	-0.522253	-0.608890	-0.439885	-1.233600	-0.623556	1.364581	-0.176658	1.376417	-0.079728	-0.555293	-0.387176	-1.020103	-3.838290	0.380711	3.921335	1.082904	0.421352	1.192447	
103	1.118196	-0.023748	-0.522446	-0.606819	-0.440852	-1.235759	-0.624130	1.360346	-0.177107	1.385882	-0.079824	-0.559968	-0.386917	-1.025819	-3.850371	0.379409	3.940709	1.087571	0.421401	1.197895	
104	1.116882	-0.026046	-0.522636	-0.604730	-0.441808	-1.237867	-0.624699	1.356089	-0.177549	1.395308	-0.079918	-0.564579	-0.386664	-1.031505	-3.862368	0.378151	3.959901	1.092175	0.421452	1.203315	
105	1.115590	-0.028337	-0.522825	-0.602625	-0.442752	-1.239927	-0.625262	1.351812	-0.177984	1.404695	-0.080011	-0.569128	-0.386419	-1.037159	-3.874282	0.376936	3.978914	1.096716	0.421505	1.208708	
106	1.114319	-0.030622	-0.523011	-0.600505	-0.443685	-1.241939	-0.625819	1.347518	-0.178413	1.414043	-0.080101	-0.573615	-0.386179	-1.042783	-3.886116	0.375763	3.997751	1.101196	0.421561	1.214075	
107	1.113069	-0.032901	-0.523195	-0.598371	-0.444607	-1.243904	-0.626370	1.343206	-0.178834	1.423351	-0.080191	-0.578041	-0.385946	-1.048376	-3.897868	0.374629	4.016417	1.105617	0.421619	1.219415	
108	1.111838	-0.035174	-0.523377	-0.596222	-0.445519	-1.245824	-0.626916	1.338880	-0.179248	1.432620	-0.080278	-0.582409	-0.385718	-1.053940	-3.909541	0.373534	4.034914	1.109980	0.421679	1.224729	
109	1.110627	-0.037440	-0.523558	-0.594062	-0.446420	-1.247700	-0.627457	1.334540	-0.179656	1.441848	-0.080364	-0.586720	-0.385495	-1.059472	-3.921135	0.372476	4.053245	1.114286	0.421740	1.230016	
110	1.109436	-0.039700	-0.523736	-0.591889	-0.447310	-1.249533	-0.627993	1.330188	-0.180057	1.451035	-0.080448	-0.590975	-0.385278	-1.064976	-3.932651	0.371454	4.071414	1.118535	0.421803	1.235276	
111	1.108263	-0.041953	-0.523912	-0.589705	-0.448191	-1.251323	-0.628523	1.325825	-0.180452	1.460182	-0.080531	-0.595174	-0.385066	-1.070449	-3.944089	0.370467	4.089424	1.122731	0.421868	1.240510	
112	1.107108	-0.044199	-0.524086	-0.587511	-0.449062	-1.253073	-0.629049	1.321453	-0.180840	1.469287	-0.080612	-0.599320	-0.384858	-1.075893	-3.955451	0.369513	4.107277	1.126873	0.421935	1.245718	
113	1.105971	-0.046440	-0.524259	-0.585308	-0.449923	-1.254784	-0.629570	1.317074	-0.181222	1.478351	-0.080692	-0.603413	-0.384656	-1.081307	-3.966737	0.368591	4.124976	1.130963	0.422002	1.250900	
114	1.104851	-0.048673	-0.524429	-0.583096	-0.450775	-1.256456	-0.630086	1.312687	-0.181599	1.487373	-0.080770	-0.607455	-0.384458	-1.086693	-3.977948	0.367699	4.142524	1.135002	0.422071	1.256056	
115	1.103749	-0.050900	-0.524598	-0.580877	-0.451618	-1.258090	-0.630597	1.308296	-0.181969	1.496353	-0.080847	-0.611446	-0.384264	-1.092049	-3.989084	0.366838	4.159924	1.138991	0.422141	1.261187	
116	1.102663	-0.053121	-0.524765	-0.578650	-0.452452	-1.259688	-0.631104	1.303901	-0.182333	1.505292	-0.080922	-0.615388	-0.384074	-1.097378	-4.000147	0.366005	4.177179	1.142931	0.422212	1.266292	
117	1.101593	-0.055335	-0.524931	-0.576416	-0.453276	-1.261251	-0.631606	1.299503	-0.182692	1.514188	-0.080996	-0.619282	-0.383888	-1.102677	-4.011137	0.365200	4.194291	1.146823	0.422285	1.271371	
118	1.100540	-0.057543	-0.525095	-0.574177	-0.454093	-1.262780	-0.632104	1.295104	-0.183044	1.523042	-0.081068	-0.623128	-0.383706	-1.107949	-4.022055	0.364421	4.211262	1.150668	0.422358	1.276425	
119	1.099502	-0.059744	-0.525257	-0.571933	-0.454900	-1.264276	-0.632598	1.290705	-0.183392	1.531853	-0.081140	-0.626929	-0.383527	-1.113192	-4.032901	0.363669	4.228095	1.154467	0.422432	1.281454	
120	1.098479	-0.061939	-0.525417	-0.569684	-0.455699	-1.265739	-0.633088	1.286307	-0.183733	1.540622	-0.081209	-0.630684	-0.383352	-1.118408	-4.043677	0.362941	4.244793	1.158222	0.422507	1.286458	
121	1.097472	-0.064128	-0.525576	-0.567431	-0.456491	-1.267171	-0.633574	1.281911	-0.184070	1.549348	-0.081278	-0.634395	-0.383181	-1.123597	-4.054382	0.362237	4.261357	1.161932	0.422582	1.291437	
122	1.096479	-0.066310	-0.525734	-0.565175	-0.457274	-1.268574	-0.634056	1.277518	-0.184401	1.558032	-0.081345	-0.638063	-0.383013	-1.128758	-4.065018	0.361556	4.277791	1.165600	0.422659	1.296392	
