1	1.763088	-0.434008	0.341663	0.264057	-0.535834	0.127728	0.198908	-0.512609	0.180554	-0.007144	-0.137475	0.130768	0.373135	0.262450	0.276472	-0.411504	-0.209812	0.384661	0.308799	0.155675	0.255434	-0.584270	0.111818	0.292796	0.117717	-0.288994	-0.035140	-0.223504	0.085042	-0.346997	0.409338	0.189876	-0.135051	0.357492	-0.066456	0.018814	0.332138	-0.239626	0.038985	-0.048527	0.005830	0.142447	-0.308932	0.160961	0.139283	-0.458767	0.342547	0.444863	0.015351	0.397665	-0.482818	0.188459	-0.062299	-0.311256	0.024863	0.508667	-0.056612	0.349375	0.260068	-0.187108	0.143967	-0.011172	0.152001	0.006132	0.334113	-0.215057	0.059137	0.355793	0.383882	-0.173586	0.172632	0.508477	0.386645	0.184603	-0.382922	0.063687	0.026909	-0.372690	0.383777	0.168751	0.399421	0.378009	-0.308793	-0.123928	0.058475	0.042289	-0.255069	0.230446	0.084336	0.053888	0.730947	0.563993	-0.612544	0.127940	-0.284611	-0.622308	0.309683	-0.175179	-0.028094	
2	1.156397	-0.483817	0.392421	0.275857	-0.678870	0.425796	0.254075	-0.689822	0.155794	0.032505	-0.178761	0.118170	0.443987	0.197550	0.264514	-0.303152	-0.190135	0.439330	0.248966	0.137553	0.368721	-0.708862	0.084272	0.449002	0.145541	-0.236484	-0.091548	-0.240234	0.191314	-0.461069	0.384960	0.335429	-0.108764	0.399112	-0.111957	0.004896	0.415168	-0.325078	0.019899	0.068769	0.027162	0.166502	-0.335450	0.152421	0.183002	-0.486578	0.335025	0.506339	0.027588	0.466264	-0.556234	0.168026	0.083046	-0.475421	-0.008761	0.700561	-0.022548	0.386436	0.219828	-0.198537	0.215722	-0.076135	0.138398	0.105434	0.352134	-0.166699	0.007998	0.340759	0.478257	-0.279263	0.150570	0.637835	0.409993	0.195483	-0.394954	0.059770	0.046526	-0.382967	0.381197	0.197013	0.404735	0.597310	-0.566285	-0.355579	0.272706	0.179677	-0.384253	0.185046	0.113130	-0.256550	1.013064	0.877051	-0.890085	0.002371	-0.189400	-0.971580	0.632339	-0.232706	0.014873	
3	0.714748	-0.554676	0.447411	0.280881	-0.830160	0.682243	0.269203	-0.882682	0.130057	0.075122	-0.217525	0.112987	0.503166	0.142968	0.260695	-0.223020	-0.174105	0.493149	0.199228	0.131349	0.452434	-0.792658	0.077217	0.551990	0.165867	-0.185105	-0.138330	-0.246015	0.269947	-0.538546	0.378648	0.431369	-0.089537	0.434874	-0.146050	0.000288	0.468283	-0.372790	0.015653	0.135500	0.041287	0.185313	-0.354009	0.149755	0.206296	-0.494764	0.333446	0.532751	0.034848	0.534472	-0.618528	0.160823	0.196202	-0.592498	-0.017717	0.833256	0.003325	0.420744	0.186734	-0.202435	0.266517	-0.117690	0.134813	0.165933	0.364932	-0.121350	-0.032708	0.335681	0.543692	-0.347031	0.145253	0.717061	0.426244	0.205954	-0.404919	0.058466	0.060475	-0.389687	0.380449	0.213806	0.408439	0.755466	-0.727188	-0.517708	0.419209	0.292799	-0.486744	0.172717	0.119806	-0.486927	1.218609	1.108853	-1.097303	-0.050559	-0.148457	-1.231900	0.867900	-0.269388	0.044809	
4	0.501695	-0.613015	0.490904	0.283416	-0.943354	0.852411	0.272998	-1.021236	0.111205	0.111362	-0.249472	0.110147	0.552547	0.089884	0.259387	-0.157114	-0.161641	0.529698	0.165985	0.128639	0.505461	-0.847341	0.075372	0.616005	0.178558	-0.149360	-0.170187	-0.248600	0.321257	-0.591161	0.376951	0.492866	-0.077240	0.455245	-0.165763	-0.001608	0.495551	-0.396906	0.014830	0.169310	0.049007	0.195289	-0.364206	0.148707	0.216465	-0.497324	0.333074	0.543863	0.038541	0.582332	-0.661358	0.157603	0.271551	-0.671427	-0.020119	0.918471	0.020160	0.444666	0.163758	-0.204161	0.300365	-0.148195	0.133783	0.205185	0.373256	-0.091762	-0.058736	0.333512	0.582833	-0.389473	0.143992	0.763387	0.435930	0.214867	-0.413028	0.057827	0.072551	-0.399303	0.380119	0.228585	0.411289	0.852085	-0.820968	-0.621804	0.513699	0.370904	-0.557559	0.169146	0.121304	-0.638212	1.354309	1.261358	-1.235284	-0.077717	-0.126271	-1.399358	1.020245	-0.291946	0.064373	
5	0.406015	-0.657588	0.524233	0.284949	-1.025382	0.966823	0.273602	-1.117347	0.097517	0.142457	-0.276264	0.108230	0.596051	0.039236	0.259029	-0.099013	-0.151500	0.554321	0.143627	0.127159	0.540692	-0.885037	0.074909	0.658995	0.186796	-0.124492	-0.192181	-0.250051	0.356644	-0.628989	0.376519	0.535682	-0.069009	0.465963	-0.176595	-0.002556	0.508804	-0.408121	0.014755	0.186290	0.053166	0.200068	-0.369432	0.148201	0.220375	-0.497440	0.332940	0.548660	0.040361	0.615391	-0.690785	0.155838	0.323186	-0.726334	-0.020698	0.976084	0.031400	0.461881	0.147306	-0.205128	0.325052	-0.172372	0.133489	0.234049	0.379038	-0.072579	-0.075484	0.332357	0.607563	-0.417728	0.143741	0.792992	0.441938	0.223207	-0.420314	0.057394	0.084574	-0.411262	0.379966	0.243708	0.413800	0.915464	-0.881513	-0.692005	0.578080	0.425899	-0.607865	0.168286	0.121230	-0.742150	1.448400	1.365171	-1.330287	-0.094504	-0.111980	-1.511553	1.123320	-0.306725	0.077686	
6	0.357276	-0.692622	0.550781	0.286030	-1.087518	1.048952	0.273165	-1.187260	0.087000	0.169960	-0.299549	0.106756	0.635566	-0.008511	0.259101	-0.046202	-0.142884	0.571736	0.127826	0.126213	0.565714	-0.912702	0.074867	0.690202	0.192487	-0.106325	-0.208146	-0.251004	0.382699	-0.657771	0.376490	0.567760	-0.063150	0.471157	-0.182301	-0.003091	0.514400	-0.412107	0.014822	0.194233	0.055353	0.201881	-0.371774	0.147929	0.220944	-0.496027	0.332837	0.550257	0.041146	0.639179	-0.711895	0.154724	0.360537	-0.766485	-0.020707	1.017536	0.039303	0.475070	0.134811	-0.205765	0.344457	-0.192450	0.133449	0.257077	0.383341	-0.059543	-0.086778	0.331642	0.624298	-0.437826	0.143769	0.813578	0.445892	0.231325	-0.427212	0.057041	0.096770	-0.424503	0.379920	0.259228	0.416143	0.961310	-0.925010	-0.742767	0.625081	0.466917	-0.645721	0.168549	0.120482	-0.818647	1.518194	1.440469	-1.399833	-0.106115	-0.101825	-1.592047	1.197934	-0.317087	0.087268	
7	0.328812	-0.721244	0.572809	0.286878	-1.136843	1.111438	0.272347	-1.240709	0.078489	0.194850	-0.320352	0.105526	0.672077	-0.053445	0.259394	0.002592	-0.135333	0.584608	0.116157	0.125545	0.584424	-0.934014	0.074960	0.714196	0.196618	-0.092473	-0.220245	-0.251694	0.402840	-0.680630	0.376598	0.593082	-0.058774	0.473053	-0.184914	-0.003410	0.515518	-0.411814	0.014879	0.196947	0.056379	0.201873	-0.372329	0.147780	0.219490	-0.493544	0.332715	0.549967	0.041307	0.657029	-0.727696	0.153953	0.388870	-0.797213	-0.020534	1.048961	0.045118	0.485695	0.124845	-0.206233	0.360500	-0.209686	0.133506	0.276411	0.386714	-0.050310	-0.094704	0.331153	0.636220	-0.452891	0.143869	0.828825	0.448611	0.239292	-0.433863	0.056724	0.109028	-0.438325	0.379947	0.274882	0.418372	0.997031	-0.958772	-0.781646	0.661370	0.499117	-0.675665	0.169369	0.119389	-0.878220	1.572873	1.498173	-1.453517	-0.114718	-0.094164	-1.653235	1.255074	-0.324754	0.094502	
8	0.310300	-0.745416	0.591697	0.287592	-1.177525	1.161185	0.271387	-1.283280	0.071325	0.217712	-0.339280	0.104446	0.706139	-0.095768	0.259806	0.048091	-0.128578	0.594423	0.107266	0.125042	0.598913	-0.950998	0.075090	0.733389	0.199720	-0.081577	-0.229703	-0.252227	0.418939	-0.699343	0.376748	0.613799	-0.055394	0.472867	-0.185556	-0.003600	0.513848	-0.408860	0.014892	0.196443	0.056678	0.200656	-0.371694	0.147705	0.216682	-0.490256	0.332564	0.548430	0.041062	0.670900	-0.739944	0.153385	0.411196	-0.821631	-0.020315	1.073801	0.049551	0.494563	0.116605	-0.206602	0.374220	-0.224829	0.133601	0.293186	0.389458	-0.043585	-0.100413	0.330798	0.645008	-0.464629	0.143975	0.840642	0.450532	0.247094	-0.440306	0.056426	0.121200	-0.452292	0.380024	0.290423	0.420504	1.026371	-0.986426	-0.812756	0.690600	0.525422	-0.700278	0.170500	0.118102	-0.926623	1.617499	1.544316	-1.496692	-0.121370	-0.088165	-1.701865	1.300767	-0.330656	0.100165	
9	0.297259	-0.766374	0.608307	0.288224	-1.212091	1.202185	0.270380	-1.318301	0.065114	0.238916	-0.356714	0.103465	0.738108	-0.135688	0.260286	0.090756	-0.122449	0.602062	0.100348	0.124645	0.610395	-0.964854	0.075218	0.749168	0.202102	-0.072820	-0.237258	-0.252656	0.432103	-0.714988	0.376901	0.631170	-0.052724	0.471310	-0.184887	-0.003706	0.510364	-0.404191	0.014854	0.193870	0.056502	0.198584	-0.370220	0.147682	0.212897	-0.486336	0.332382	0.546000	0.040538	0.681990	-0.749712	0.152948	0.429340	-0.841648	-0.020097	1.094111	0.053030	0.502158	0.109609	-0.206908	0.386230	-0.238359	0.133708	0.308063	0.391752	-0.038606	-0.104582	0.330530	0.651629	-0.474039	0.144065	0.850108	0.451909	0.254699	-0.446545	0.056139	0.133166	-0.466132	0.380137	0.305670	0.422545	1.051393	-1.009945	-0.838492	0.714915	0.547574	-0.721112	0.171817	0.116701	-0.967216	1.655049	1.582434	-1.532524	-0.126653	-0.083353	-1.741850	1.338530	-0.335332	0.104722	
10	0.287515	-0.784917	0.623194	0.288803	-1.242134	1.236884	0.269372	-1.347852	0.059612	0.258713	-0.372908	0.102556	0.768235	-0.173404	0.260800	0.130917	-0.116832	0.608078	0.094897	0.124325	0.619629	-0.976341	0.075330	0.762394	0.203956	-0.065682	-0.243379	-0.253011	0.443036	-0.728267	0.377041	0.645994	-0.050580	0.468822	-0.183315	-0.003751	0.505666	-0.398395	0.014773	0.189932	0.056005	0.195875	-0.368123	0.147698	0.208366	-0.481900	0.332174	0.542890	0.039811	0.691069	-0.757686	0.152601	0.444466	-0.858490	-0.019900	1.111187	0.055823	0.508787	0.103550	-0.207169	0.396927	-0.250599	0.133816	0.321464	0.393709	-0.034898	-0.107632	0.330323	0.656676	-0.481746	0.144133	0.857884	0.452895	0.262080	-0.452575	0.055859	0.144846	-0.479682	0.380273	0.320502	0.424495	1.073317	-1.030490	-0.860334	0.735648	0.566670	-0.739148	0.173250	0.115232	-1.002087	1.687387	1.614722	-1.562992	-0.130920	-0.079431	-1.775601	1.370546	-0.339119	0.108469	
