1	2.102846	-0.587201	-0.360541	-0.381358	-0.132394	-0.638405	0.762785	-0.244096	-0.921060	-1.034823	-1.310234	-0.383635	-0.881317	1.586718	3.125918	0.087432	1.902629	0.638231	1.713196	-0.145674	0.949294	0.104975	-1.282227	-0.707766	-1.276389	0.349509	0.665007	-1.093026	0.049548	1.358273	0.477862	1.004518	0.548179	-1.671838	-0.059187	1.091762	
2	1.507410	-0.678577	-0.542965	-0.377801	-0.179252	-0.803616	-0.222899	-0.247623	-0.973394	-1.460161	-1.972267	-0.415316	-0.990140	2.229014	2.870548	0.006552	2.198826	0.910953	1.669804	-0.189978	1.099223	-0.284499	-1.035101	-1.002382	-1.129181	-0.090698	1.080712	-1.778149	0.807940	1.164100	0.765956	1.117212	0.416870	-1.482379	-0.478385	1.052107	
3	1.400057	-0.846484	-0.561947	-0.378223	-0.288689	-1.888297	-0.318439	-0.372154	-1.371554	-2.018391	-2.054874	-0.489684	-1.290186	1.632322	2.888023	-0.029787	2.272168	0.760323	1.681121	-0.208186	1.172988	-0.713540	-1.261018	-0.521936	-0.703032	0.465398	0.027183	-2.596672	1.273882	1.846486	1.109709	1.266501	-0.456333	-1.266172	-0.234818	0.741049	
4	1.376027	-0.845441	-0.601989	-0.340292	-0.575087	-1.881479	-0.499088	-0.303479	-3.015574	-2.015450	-2.160995	-0.427928	-2.102303	1.638255	2.841254	-0.128134	1.291996	0.762392	1.663467	-0.282159	0.955030	-0.779735	-1.349533	-0.512556	-0.636929	0.552055	0.019647	-3.124616	1.400095	2.308526	1.175413	1.316884	-0.430135	-1.211641	-0.023301	0.387942	
5	1.471749	-0.844084	-0.610331	-0.296583	-0.575086	-1.872718	-0.453410	-0.217522	-3.015570	-2.011628	-2.113990	-0.357093	-2.102301	1.645915	3.059600	-0.228389	1.291999	0.765133	1.838136	-0.362293	0.955031	-0.895372	-1.400127	-0.537725	-0.521390	0.600565	0.047150	-3.325273	1.479651	2.459210	1.298247	1.303115	-0.353345	-1.096004	0.027292	0.413111	
6	1.681007	-0.842498	-0.321273	-0.299277	-0.575086	-1.862495	1.015613	-0.422252	-3.015567	-2.007095	-1.404431	-0.431585	-2.102300	1.654822	3.925390	-0.516994	1.292003	0.768323	2.176573	-0.500866	0.955033	-0.993778	-1.519145	-0.750790	-0.423050	0.717227	0.262978	-3.388224	1.395607	2.544464	1.404009	1.288203	-0.044158	-0.997599	0.146311	0.626176	
7	2.233433	-0.840884	-0.957431	-0.293154	-0.575085	-1.852631	-2.259756	-0.548757	-3.015563	-2.002505	-3.281064	-0.342095	-2.102298	1.663290	2.369279	-1.038409	1.292007	0.771460	1.811266	-0.744159	0.955034	-1.692435	-1.271049	-0.706455	0.274139	0.467318	0.221037	-2.455725	1.512317	2.495294	2.089796	1.025107	-0.087626	-0.298942	-0.101786	0.581842	
8	3.267997	-0.842616	-0.702940	-0.165249	-0.575085	-1.861926	-0.669308	-0.425837	-3.015561	-2.007145	-2.552497	0.192567	-2.102297	1.655174	3.608220	-1.975799	1.292008	0.768211	2.266750	-1.251390	0.955035	-1.102469	-1.311277	-0.362139	-0.320431	0.506972	-0.118005	-3.119389	0.651124	2.193464	1.274788	0.751282	-0.258033	-0.888909	-0.061558	0.237527	
9	1.431960	-0.841413	-0.659281	-0.159821	-0.575085	-1.854124	-0.451289	-0.398443	-3.015559	-2.003791	-2.444392	0.211476	-2.102296	1.661877	3.721053	-1.968011	1.292010	0.770461	2.322567	-1.250046	0.955036	-1.001988	-1.464900	-0.485651	-0.420966	0.657879	0.008386	-3.495272	1.238561	2.561847	1.179922	0.895077	-0.136756	-0.989390	0.092065	0.361040	
10	1.421048	-0.840006	-0.686126	-0.156997	-0.575084	-1.844981	-0.587844	-0.384295	-3.015556	-1.999850	-2.519536	0.221075	-2.102295	1.669763	3.652400	-1.963642	1.292013	0.773164	2.301847	-1.249243	0.955037	-0.888383	-1.521829	-0.509552	-0.534594	0.711721	0.035440	-3.678107	1.496653	2.638287	1.069491	0.948046	-0.113947	-1.102995	0.148994	0.384941	
