15	1.269606	0.028800	0.202489	0.394896	-0.260471	0.551402	-0.345388	-0.364919	-0.024602	-0.253450	-0.716765	-0.148052	0.148242	-0.441178	0.685630	0.519866	0.018208	0.749186	-0.942269	1.074170	0.243233	0.544418	1.058167	-0.582141	0.703107	0.153975	0.154431	-0.085799	0.172611	0.049092	0.574811	0.163629	-0.613475	-0.595276	-1.401694	0.183359	0.446562	-0.029238	-0.060082	-0.405137	-0.682766	-0.471269	-0.222431	-0.634271	-0.241374	0.994417	0.589083	-0.275597	-0.628590	-1.001483	0.636020	0.749825	
16	1.248718	0.027026	0.204388	0.395149	-0.272206	0.554674	-0.346426	-0.369047	-0.014916	-0.251482	-0.742425	-0.138754	0.149588	-0.451011	0.690372	0.523323	-0.000499	0.760093	-0.953734	1.087365	0.248141	0.543076	1.089684	-0.594788	0.727067	0.161229	0.155150	-0.085402	0.207077	0.039079	0.584701	0.157230	-0.618529	-0.612963	-1.421474	0.192957	0.465929	-0.035451	-0.068975	-0.417405	-0.690125	-0.478948	-0.229882	-0.642818	-0.269411	1.036001	0.602687	-0.272798	-0.651811	-1.022835	0.654234	0.763330	
17	1.228037	0.025401	0.206123	0.395391	-0.284306	0.557928	-0.347340	-0.372869	-0.006053	-0.249662	-0.768332	-0.129460	0.151348	-0.460138	0.694723	0.526844	-0.019582	0.770485	-0.964754	1.099466	0.252656	0.541394	1.122248	-0.606538	0.750640	0.167987	0.155827	-0.085132	0.242783	0.029202	0.594326	0.151118	-0.623618	-0.629688	-1.439688	0.202072	0.484505	-0.041394	-0.077614	-0.429264	-0.697015	-0.486743	-0.236946	-0.650238	-0.300652	1.077929	0.615062	-0.268606	-0.675086	-1.042749	0.673859	0.774767	
18	1.207204	0.023912	0.207712	0.395632	-0.296805	0.561188	-0.348186	-0.376352	0.002078	-0.247934	-0.794592	-0.120160	0.153348	-0.468658	0.698731	0.530456	-0.039177	0.780454	-0.975551	1.110737	0.256803	0.539415	1.155887	-0.617616	0.774047	0.174350	0.156458	-0.084970	0.279735	0.019347	0.603791	0.145296	-0.628904	-0.645477	-1.456569	0.210946	0.502425	-0.047064	-0.086178	-0.440662	-0.703475	-0.494742	-0.243597	-0.656728	-0.334844	1.120184	0.626370	-0.263208	-0.698457	-1.061434	0.695084	0.784371	
19	1.185968	0.022552	0.209171	0.395878	-0.309723	0.564472	-0.349014	-0.379447	0.009549	-0.246254	-0.821272	-0.110866	0.155405	-0.476640	0.702435	0.534179	-0.059385	0.790065	-0.986317	1.121399	0.260606	0.537174	1.190593	-0.628208	0.797430	0.180402	0.157043	-0.084903	0.317917	0.009423	0.613172	0.139764	-0.634519	-0.660353	-1.472309	0.219788	0.519760	-0.052462	-0.094812	-0.451557	-0.709537	-0.503018	-0.249821	-0.662442	-0.371778	1.162720	0.636748	-0.256756	-0.721926	-1.079058	0.717996	0.792359	
20	1.164155	0.021321	0.210514	0.396133	-0.323070	0.567792	-0.349872	-0.382097	0.016422	-0.244594	-0.848411	-0.101597	0.157336	-0.484131	0.705869	0.538020	-0.080282	0.799360	-0.997214	1.131646	0.264088	0.534699	1.226331	-0.638461	0.820869	0.186211	0.157579	-0.084918	0.357289	-0.000638	0.622520	0.134522	-0.640563	-0.674346	-1.487061	0.228786	0.536530	-0.057586	-0.103637	-0.461926	-0.715224	-0.511629	-0.255617	-0.667503	-0.411280	1.205473	0.646310	-0.249378	-0.745462	-1.095750	0.742598	0.798935	
21	1.141656	0.020218	0.211751	0.396399	-0.336847	0.571155	-0.350796	-0.384246	0.022749	-0.242933	-0.876015	-0.092369	0.158982	-0.491167	0.709059	0.541983	-0.101916	0.808377	-1.008371	1.141645	0.267266	0.532017	1.263050	-0.648480	0.844397	0.191830	0.158068	-0.085005	0.397794	-0.010878	0.631867	0.129570	-0.647112	-0.687487	-1.500954	0.238110	0.552712	-0.062437	-0.112745	-0.471757	-0.720557	-0.520621	-0.260994	-0.672011	-0.453192	1.248361	0.655152	-0.241183	-0.769012	-1.111611	0.768821	0.804291	
22	1.118412	0.019246	0.212892	0.396677	-0.351047	0.574568	-0.351817	-0.385843	0.028577	-0.241259	-0.904068	-0.083189	0.160216	-0.497777	0.712029	0.546065	-0.124317	0.817145	-1.019875	1.151539	0.270159	0.529151	1.300679	-0.658338	0.868018	0.197303	0.158510	-0.085152	0.439359	-0.021325	0.641230	0.124908	-0.654219	-0.699816	-1.514093	0.247917	0.568257	-0.067013	-0.122205	-0.481051	-0.725549	-0.530023	-0.265972	-0.676047	-0.497372	1.291291	0.663358	-0.232265	-0.792510	-1.126718	0.796544	0.808604	
23	1.094404	0.018405	0.213945	0.396967	-0.365653	0.578038	-0.352954	-0.386852	0.033948	-0.239565	-0.932528	-0.074056	0.160948	-0.503987	0.714800	0.550260	-0.147492	0.825694	-1.031773	1.161445	0.272785	0.526123	1.339139	-0.668080	0.891717	0.202666	0.158907	-0.085349	0.481896	-0.031988	0.650617	0.120538	-0.661914	-0.711376	-1.526565	0.258346	0.583098	-0.071311	-0.132062	-0.489823	-0.730213	-0.539854	-0.270577	-0.679680	-0.543677	1.334164	0.670995	-0.222703	-0.815880	-1.141133	0.825611	0.812035	
24	1.069648	0.017692	0.214919	0.397268	-0.380643	0.581568	-0.354217	-0.387256	0.038900	-0.237844	-0.961336	-0.064963	0.161131	-0.509826	0.717391	0.554555	-0.171433	0.834049	-1.044078	1.171462	0.275161	0.522959	1.378335	-0.677729	0.915464	0.207947	0.159260	-0.085587	0.525307	-0.042866	0.660025	0.116461	-0.670212	-0.722214	-1.538440	0.269520	0.597162	-0.075330	-0.142345	-0.498092	-0.734557	-0.550119	-0.274837	-0.682967	-0.591957	1.376877	0.678124	-0.212568	-0.839049	-1.154905	0.855843	0.814724	
25	1.044187	0.017102	0.215819	0.397579	-0.395991	0.585163	-0.355608	-0.387062	0.043468	-0.236093	-0.990416	-0.055902	0.160751	-0.515331	0.719819	0.558939	-0.196117	0.842233	-1.056773	1.181664	0.277304	0.519681	1.418162	-0.687299	0.939224	0.213167	0.159571	-0.085856	0.569482	-0.053952	0.669448	0.112679	-0.679113	-0.732378	-1.549777	0.281539	0.610382	-0.079068	-0.153068	-0.505880	-0.738587	-0.560816	-0.278784	-0.685961	-0.642048	1.419331	0.684797	-0.201920	-0.861946	-1.168074	0.887052	0.816794	
26	1.018090	0.016624	0.216653	0.397899	-0.411663	0.588824	-0.357123	-0.386303	0.047685	-0.234305	-1.019682	-0.046872	0.159822	-0.520545	0.722099	0.563398	-0.221504	0.850265	-1.069814	1.192105	0.279229	0.516318	1.458503	-0.696802	0.962950	0.218345	0.159844	-0.086146	0.614301	-0.065235	0.678874	0.109193	-0.688607	-0.741914	-1.560625	0.294477	0.622702	-0.082522	-0.164233	-0.513216	-0.742312	-0.571934	-0.282448	-0.688707	-0.693767	1.461427	0.691058	-0.190818	-0.884506	-1.180675	0.919045	0.818351	
27	0.991450	0.016244	0.217427	0.398230	-0.427622	0.592554	-0.358752	-0.385035	0.051582	-0.232472	-1.049040	-0.037875	0.158377	-0.525519	0.724245	0.567919	-0.247546	0.858158	-1.083143	1.202818	0.280953	0.512898	1.499229	-0.706247	0.986595	0.223493	0.160080	-0.086448	0.659633	-0.076704	0.688285	0.106000	-0.698674	-0.750865	-1.571026	0.308376	0.634084	-0.085696	-0.175831	-0.520124	-0.745738	-0.583455	-0.285855	-0.691245	-0.746910	1.503072	0.696950	-0.179319	-0.906673	-1.192738	0.951635	0.819482	
28	0.964380	0.015943	0.218145	0.398571	-0.443826	0.596348	-0.360484	-0.383340	0.055187	-0.230583	-1.078391	-0.028924	0.156461	-0.530312	0.726271	0.572490	-0.274183	0.865921	-1.096692	1.213814	0.282490	0.509449	1.540200	-0.715644	1.010105	0.228621	0.160282	-0.086753	0.705341	-0.088343	0.697663	0.103093	-0.709285	-0.759271	-1.581013	0.323242	0.644511	-0.088595	-0.187844	-0.526630	-0.748878	-0.595354	-0.289032	-0.693611	-0.801251	1.544177	0.702509	-0.167484	-0.928398	-1.204293	0.984639	0.820263	
29	0.937009	0.015700	0.218814	0.398925	-0.460230	0.600204	-0.362303	-0.381317	0.058528	-0.228626	-1.107634	-0.020039	0.154129	-0.534987	0.728189	0.577100	-0.301346	0.873558	-1.110383	1.225084	0.283857	0.506001	1.581270	-0.725005	1.033425	0.233733	0.160453	-0.087053	0.751282	-0.100137	0.706986	0.100462	-0.720406	-0.767172	-1.590615	0.339047	0.653986	-0.091228	-0.200243	-0.532758	-0.751742	-0.607597	-0.292001	-0.695832	-0.856546	1.584662	0.707768	-0.155376	-0.949639	-1.215369	1.017888	0.820756	
30	0.909484	0.015491	0.219439	0.399291	-0.476790	0.604116	-0.364196	-0.379079	0.061630	-0.226588	-1.136668	-0.011244	0.151438	-0.539607	0.730008	0.581735	-0.328960	0.881073	-1.124141	1.236601	0.285068	0.502584	1.622289	-0.734338	1.056497	0.238833	0.160595	-0.087341	0.797309	-0.112067	0.716231	0.098093	-0.731988	-0.774603	-1.599859	0.355730	0.662536	-0.093609	-0.212992	-0.538532	-0.754349	-0.620146	-0.294784	-0.697931	-0.912539	1.624449	0.712757	-0.143062	-0.970363	-1.225995	1.051221	0.821012	
31	0.881961	0.015294	0.220022	0.399673	-0.493457	0.608075	-0.366146	-0.376738	0.064517	-0.224457	-1.165392	-0.002565	0.148446	-0.544232	0.731739	0.586387	-0.356946	0.888464	-1.137888	1.248324	0.286137	0.499225	1.663106	-0.743649	1.079265	0.243917	0.160712	-0.087610	0.843276	-0.124112	0.725375	0.095965	-0.743980	-0.781594	-1.608765	0.373200	0.670202	-0.095756	-0.226044	-0.543974	-0.756717	-0.632953	-0.297398	-0.699925	-0.968967	1.663471	0.717503	-0.130614	-0.990542	-1.236201	1.084497	0.821074	
32	0.854598	0.015088	0.220570	0.400072	-0.510183	0.612074	-0.368139	-0.374402	0.067209	-0.222223	-1.193713	0.005973	0.145210	-0.548914	0.733391	0.591043	-0.385219	0.895732	-1.151552	1.260203	0.287077	0.495946	1.703575	-0.752936	1.101676	0.248981	0.160805	-0.087857	0.889043	-0.136245	0.734395	0.094057	-0.756318	-0.788179	-1.617353	0.391347	0.677041	-0.097691	-0.239345	-0.549104	-0.758868	-0.645964	-0.299862	-0.701827	-1.025569	1.701668	0.722028	-0.118101	-1.010158	-1.246012	1.117588	0.820977	
33	0.827555	0.014855	0.221085	0.400489	-0.526922	0.616104	-0.370159	-0.372166	0.069728	-0.219880	-1.221539	0.014347	0.141782	-0.553692	0.734971	0.595691	-0.413697	0.902876	-1.165068	1.272181	0.287901	0.492769	1.743558	-0.762193	1.123680	0.254018	0.160878	-0.088077	0.934472	-0.148440	0.743271	0.092344	-0.768934	-0.794384	-1.625641	0.410047	0.683116	-0.099436	-0.252835	-0.553945	-0.760823	-0.659122	-0.302191	-0.703642	-1.082089	1.738986	0.726352	-0.105590	-1.029196	-1.255457	1.150382	0.820749	
34	0.800980	0.014581	0.221570	0.400924	-0.543629	0.620155	-0.372194	-0.370106	0.072091	-0.217427	-1.248790	0.022539	0.138212	-0.558592	0.736486	0.600320	-0.442296	0.909896	-1.178377	1.284205	0.288622	0.489710	1.782931	-0.771407	1.145231	0.259020	0.160932	-0.088269	0.979440	-0.160665	0.751982	0.090801	-0.781758	-0.800237	-1.633645	0.429171	0.688499	-0.101017	-0.266448	-0.558514	-0.762608	-0.672365	-0.304399	-0.705374	-1.138291	1.775382	0.730489	-0.093144	-1.047650	-1.264561	1.182783	0.820414	
35	0.775010	0.014258	0.222030	0.401376	-0.560262	0.624219	-0.374231	-0.368275	0.074315	-0.214865	-1.275393	0.030535	0.134544	-0.563627	0.737942	0.604917	-0.470935	0.916793	-1.191428	1.296221	0.289250	0.486778	1.821583	-0.780561	1.166291	0.263978	0.160970	-0.088434	1.023835	-0.172891	0.760512	0.089403	-0.794717	-0.805763	-1.641380	0.448593	0.693260	-0.102455	-0.280121	-0.562830	-0.764243	-0.685634	-0.306499	-0.707024	-1.193954	1.810824	0.734454	-0.080820	-1.065518	-1.273346	1.214709	0.819990	
36	0.749762	0.013879	0.222466	0.401846	-0.576782	0.628287	-0.376259	-0.366708	0.076414	-0.212202	-1.301287	0.038327	0.130813	-0.568799	0.739344	0.609468	-0.499540	0.923569	-1.204179	1.308181	0.289796	0.483982	1.859422	-0.789635	1.186826	0.268884	0.160994	-0.088571	1.067559	-0.185087	0.768845	0.088125	-0.807742	-0.810985	-1.648861	0.468194	0.697467	-0.103775	-0.293790	-0.566911	-0.765751	-0.698871	-0.308501	-0.708593	-1.248884	1.845289	0.738257	-0.068664	-1.082804	-1.281835	1.246093	0.819493	
37	0.725334	0.013445	0.222881	0.402332	-0.593157	0.632351	-0.378271	-0.365421	0.078400	-0.209446	-1.326423	0.045907	0.127053	-0.574096	0.740697	0.613963	-0.528040	0.930225	-1.216598	1.320044	0.290270	0.481325	1.896371	-0.798611	1.206810	0.273730	0.161006	-0.088683	1.110530	-0.197226	0.776969	0.086947	-0.820767	-0.815924	-1.656101	0.487864	0.701186	-0.104996	-0.307396	-0.570773	-0.767151	-0.712023	-0.310416	-0.710077	-1.302912	1.878764	0.741906	-0.056717	-1.099515	-1.290045	1.276876	0.818938	
38	0.701802	0.012957	0.223277	0.402832	-0.609356	0.636405	-0.380257	-0.364417	0.080285	-0.206611	-1.350763	0.053273	0.123289	-0.579503	0.742003	0.618388	-0.556373	0.936764	-1.228658	1.331775	0.290679	0.478808	1.932372	-0.807467	1.226221	0.278509	0.161008	-0.088770	1.152681	-0.209280	0.784875	0.085848	-0.833735	-0.820600	-1.663114	0.507509	0.704475	-0.106138	-0.320886	-0.574430	-0.768460	-0.725043	-0.312251	-0.711478	-1.355897	1.911245	0.745409	-0.045010	-1.115663	-1.297994	1.307013	0.818334	
39	0.679219	0.012417	0.223655	0.403343	-0.625354	0.640442	-0.382211	-0.363685	0.082080	-0.203709	-1.374280	0.060425	0.119543	-0.584998	0.743267	0.622733	-0.584482	0.943187	-1.240343	1.343346	0.291032	0.476429	1.967382	-0.816185	1.245048	0.283214	0.161001	-0.088836	1.193961	-0.221227	0.792555	0.084813	-0.846593	-0.825032	-1.669910	0.527043	0.707389	-0.107216	-0.334216	-0.577897	-0.769695	-0.737891	-0.314012	-0.712793	-1.407724	1.942736	0.748772	-0.033565	-1.131264	-1.305697	1.336467	0.817692	
40	0.657621	0.011832	0.224017	0.403863	-0.641130	0.644455	-0.384129	-0.363209	0.083791	-0.200754	-1.396962	0.067362	0.115833	-0.590556	0.744490	0.626990	-0.612320	0.949497	-1.251641	1.354735	0.291335	0.474186	2.001370	-0.824751	1.263282	0.287840	0.160985	-0.088882	1.234333	-0.233049	0.800006	0.083827	-0.859297	-0.829237	-1.676502	0.546396	0.709974	-0.108244	-0.347345	-0.581187	-0.770869	-0.750532	-0.315707	-0.714024	-1.458305	1.973250	0.752003	-0.022400	-1.146332	-1.313169	1.365210	0.817020	
41	0.637024	0.011208	0.224365	0.404390	-0.656668	0.648439	-0.386007	-0.362967	0.085429	-0.197762	-1.418802	0.074089	0.112172	-0.596152	0.745675	0.631149	-0.639845	0.955693	-1.262548	1.365922	0.291595	0.472073	2.034321	-0.833150	1.280922	0.292382	0.160964	-0.088912	1.273772	-0.244728	0.807225	0.082879	-0.871813	-0.833230	-1.682900	0.565510	0.712272	-0.109232	-0.360244	-0.584312	-0.771991	-0.762940	-0.317340	-0.715171	-1.507575	2.002805	0.755105	-0.011525	-1.160886	-1.320421	1.393221	0.816325	
42	0.617428	0.010549	0.224700	0.404922	-0.671955	0.652390	-0.387842	-0.362936	0.086998	-0.194745	-1.439804	0.080607	0.108571	-0.601764	0.746824	0.635205	-0.667022	0.961778	-1.273061	1.376896	0.291818	0.470086	2.066228	-0.841373	1.297970	0.296838	0.160937	-0.088926	1.312266	-0.256254	0.814212	0.081961	-0.884111	-0.837026	-1.689115	0.584336	0.714318	-0.110189	-0.372889	-0.587282	-0.773072	-0.775094	-0.318915	-0.716236	-1.555492	2.031424	0.758086	-0.000946	-1.174945	-1.327466	1.420486	0.815613	
43	0.598823	0.009863	0.225022	0.405456	-0.686982	0.656304	-0.389633	-0.363092	0.088504	-0.191717	-1.459980	0.086921	0.105037	-0.607369	0.747939	0.639153	-0.693822	0.967753	-1.283186	1.387646	0.292008	0.468217	2.097096	-0.849411	1.314433	0.301204	0.160906	-0.088928	1.349812	-0.267615	0.820969	0.081064	-0.896171	-0.840639	-1.695156	0.602836	0.716145	-0.111123	-0.385260	-0.590110	-0.774119	-0.786980	-0.320436	-0.717221	-1.602031	2.059134	0.760950	0.009336	-1.188529	-1.334314	1.447000	0.814888	
44	0.581187	0.009154	0.225333	0.405990	-0.701742	0.660178	-0.391376	-0.363412	0.089953	-0.188689	-1.479347	0.093036	0.101576	-0.612947	0.749022	0.642989	-0.720223	0.973617	-1.292927	1.398165	0.292169	0.466462	2.126933	-0.857258	1.330322	0.305479	0.160871	-0.088918	1.386415	-0.278805	0.827500	0.080184	-0.907974	-0.844081	-1.701032	0.620980	0.717777	-0.112038	-0.397347	-0.592804	-0.775138	-0.798588	-0.321907	-0.718130	-1.647183	2.085962	0.763703	0.019323	-1.201655	-1.340974	1.472760	0.814154	
45	0.564491	0.008428	0.225634	0.406522	-0.716231	0.664008	-0.393073	-0.363873	0.091350	-0.185672	-1.497926	0.098956	0.098192	-0.618480	0.750072	0.646711	-0.746206	0.979372	-1.302295	1.408449	0.292306	0.464813	2.155757	-0.864910	1.345650	0.309661	0.160834	-0.088899	1.422089	-0.289820	0.833808	0.079315	-0.919511	-0.847365	-1.706751	0.638749	0.719239	-0.112939	-0.409140	-0.595373	-0.776133	-0.809912	-0.323330	-0.718964	-1.690954	2.111939	0.766351	0.029019	-1.214344	-1.347457	1.497770	0.813416	
46	0.548700	0.007689	0.225924	0.407051	-0.730448	0.667793	-0.394723	-0.364455	0.092697	-0.182675	-1.515741	0.104689	0.094887	-0.623954	0.751093	0.650318	-0.771755	0.985019	-1.311301	1.418495	0.292421	0.463264	2.183588	-0.872366	1.360432	0.313750	0.160794	-0.088872	1.456853	-0.300656	0.839899	0.078456	-0.930775	-0.850500	-1.712322	0.656125	0.720551	-0.113829	-0.420635	-0.597826	-0.777108	-0.820948	-0.324710	-0.719729	-1.733360	2.137097	0.768898	0.038428	-1.226614	-1.353770	1.522040	0.812674	
47	0.533774	0.006942	0.226205	0.407574	-0.744393	0.671531	-0.396327	-0.365142	0.093999	-0.179705	-1.532822	0.110239	0.091662	-0.629358	0.752085	0.653811	-0.796860	0.990557	-1.319955	1.428304	0.292518	0.461808	2.210450	-0.879624	1.374687	0.317746	0.160752	-0.088838	1.490728	-0.311313	0.845780	0.077603	-0.941761	-0.853497	-1.717752	0.673100	0.721728	-0.114711	-0.431832	-0.600172	-0.778066	-0.831698	-0.326047	-0.720428	-1.774423	2.161466	0.771350	0.047559	-1.238483	-1.359921	1.545580	0.811933	
48	0.519674	0.006189	0.226478	0.408092	-0.758067	0.675220	-0.397884	-0.365916	0.095258	-0.176771	-1.549195	0.115613	0.088518	-0.634680	0.753049	0.657191	-0.821512	0.995987	-1.328273	1.437877	0.292599	0.460439	2.236368	-0.886684	1.388431	0.321650	0.160709	-0.088798	1.523742	-0.321791	0.851457	0.076756	-0.952468	-0.856367	-1.723047	0.689669	0.722786	-0.115585	-0.442732	-0.602417	-0.779010	-0.842162	-0.327345	-0.721064	-1.814176	2.185078	0.773711	0.056418	-1.249967	-1.365918	1.568406	0.811192	
