1	1.790262	-0.310780	0.157911	0.139758	0.335372	-0.433911	-0.235297	0.091942	0.183214	0.008366	-0.345763	-0.168001	-0.175249	-0.371050	0.166307	0.189832	0.398643	0.083743	0.281245	-0.389596	0.440248	0.338205	0.213711	-0.179161	0.474358	0.192291	0.144533	-0.378572	0.290185	-0.170767	-0.386263	0.158440	-0.029747	-0.430055	-0.587632	0.463871	-0.115986	0.219494	0.107471	0.138507	-0.190789	0.101805	0.151682	0.128367	0.141013	-0.007178	0.205826	0.107213	-0.169398	0.582339	-0.028109	0.486925	0.194247	-0.140990	0.218997	0.213142	0.042426	0.189585	-0.252635	-0.437086	-0.016624	0.364440	0.147869	-0.050953	0.396382	-0.079450	-0.432444	0.001043	0.219236	-0.424077	0.387294	-0.063814	-0.024630	-0.352239	-0.489167	-0.166747	0.270534	-0.490158	0.041682	-0.327340	-0.103170	0.510251	-0.630027	-0.512915	-0.029562	0.515583	-0.318766	-0.140611	0.121052	-0.473389	0.573391	-0.098958	-0.025080	0.050647	0.473881	0.282444	0.042212	-0.329377	-0.138771	
2	1.369522	-0.406485	0.354182	0.111477	0.079697	-0.445595	-0.326544	0.121746	0.123889	0.089461	-0.435597	-0.138770	-0.101907	-0.362794	0.240485	0.167794	0.422872	0.209301	0.120278	-0.344872	0.584332	0.351891	0.327848	-0.215297	0.518862	0.311475	-0.008486	-0.335869	0.426260	-0.157853	-0.276272	0.124193	0.012517	-0.331361	-0.703042	0.499082	-0.005085	0.230436	0.194089	0.109964	-0.155872	0.162354	0.084173	0.150350	0.189722	-0.000855	0.259361	0.090217	-0.150334	0.725896	-0.216443	0.538961	0.371898	-0.125340	0.352412	0.171678	0.095264	0.268334	-0.343654	-0.408076	0.060139	0.372822	0.219957	-0.073157	0.421306	0.029050	-0.562901	0.038944	0.338557	-0.412745	0.482147	-0.094673	0.014146	-0.324541	-0.513204	-0.156956	0.287591	-0.487541	0.064276	-0.335127	-0.094936	0.775935	-0.821998	-0.738360	0.203243	0.767565	-0.588848	-0.114196	0.093540	-0.664866	0.795835	-0.114624	-0.030919	-0.188854	0.726418	0.251874	0.082313	-0.449892	0.007245	
3	0.884827	-0.558899	0.621448	0.088351	-0.224031	-0.457684	-0.493044	0.140794	0.042493	0.158004	-0.488494	-0.121998	-0.066222	-0.355550	0.297088	0.156419	0.446408	0.325756	-0.002169	-0.318941	0.684728	0.363652	0.431305	-0.233588	0.565384	0.421675	-0.125233	-0.310971	0.521033	-0.146692	-0.176067	0.106743	0.057055	-0.242171	-0.782646	0.518687	0.067502	0.239635	0.268468	0.095740	-0.120087	0.208528	0.050006	0.161992	0.205604	0.004278	0.295113	0.082150	-0.133616	0.862794	-0.368328	0.569891	0.505247	-0.111435	0.479704	0.149863	0.153398	0.331705	-0.396105	-0.392349	0.097227	0.379666	0.273706	-0.083598	0.444341	0.125080	-0.653829	0.060156	0.415140	-0.403289	0.562037	-0.109989	0.052716	-0.302236	-0.522355	-0.151736	0.290754	-0.485388	0.078662	-0.338916	-0.087611	0.989824	-1.011996	-0.974034	0.458386	1.019601	-0.861880	-0.122899	0.102442	-0.864706	1.019243	-0.143165	-0.009480	-0.413536	0.969952	0.254055	0.083697	-0.550631	0.126145	
4	0.549363	-0.694544	0.829360	0.072805	-0.448370	-0.467251	-0.637642	0.151893	-0.024755	0.207280	-0.528947	-0.110569	-0.035137	-0.349215	0.338082	0.148788	0.465023	0.405278	-0.085494	-0.303056	0.754066	0.372780	0.502303	-0.244198	0.598790	0.497938	-0.206822	-0.295426	0.588345	-0.137859	-0.105651	0.096409	0.089760	-0.183229	-0.833496	0.530269	0.115904	0.246657	0.317073	0.087632	-0.095015	0.233781	0.032556	0.168655	0.212535	0.008080	0.313621	0.077618	-0.123497	0.961357	-0.479299	0.589776	0.603941	-0.100050	0.573351	0.136501	0.198091	0.368749	-0.425918	-0.383164	0.118613	0.384808	0.304978	-0.089413	0.458938	0.185827	-0.709729	0.072479	0.462889	-0.396367	0.611838	-0.118527	0.078558	-0.287047	-0.529028	-0.148374	0.294494	-0.483597	0.088055	-0.341333	-0.082257	1.113737	-1.129318	-1.148409	0.648828	1.207700	-1.065025	-0.137070	0.117136	-1.021316	1.191226	-0.161838	0.007612	-0.575964	1.146234	0.260332	0.078525	-0.624957	0.211567	
5	0.383937	-0.793586	0.970005	0.062622	-0.596857	-0.473781	-0.740554	0.158586	-0.073288	0.245841	-0.565169	-0.102068	-0.004059	-0.344143	0.371592	0.143108	0.480255	0.458353	-0.142703	-0.292806	0.802863	0.379108	0.550416	-0.250918	0.621608	0.549980	-0.264694	-0.285153	0.637304	-0.131589	-0.056514	0.089703	0.112737	-0.145181	-0.867006	0.537493	0.149016	0.251442	0.348719	0.082599	-0.078312	0.247103	0.022999	0.172613	0.216240	0.010545	0.323315	0.074891	-0.117812	1.030005	-0.559663	0.603207	0.676449	-0.091780	0.640198	0.127646	0.230378	0.390164	-0.444265	-0.377507	0.132394	0.388224	0.323679	-0.092951	0.467730	0.222644	-0.744028	0.079932	0.492846	-0.391890	0.642075	-0.123654	0.094741	-0.274382	-0.537282	-0.145801	0.301252	-0.482124	0.096847	-0.343175	-0.077610	1.184897	-1.198056	-1.268899	0.779670	1.339857	-1.206283	-0.148807	0.129210	-1.133830	1.313024	-0.172047	0.017606	-0.687907	1.266563	0.265502	0.073789	-0.677983	0.271165	
6	0.303065	-0.866380	1.068918	0.055440	-0.699910	-0.478407	-0.814908	0.163084	-0.109346	0.278210	-0.598008	-0.095370	0.025559	-0.340093	0.400507	0.138622	0.493148	0.496165	-0.184264	-0.285697	0.838989	0.383564	0.585088	-0.255553	0.637938	0.587820	-0.307876	-0.277876	0.674480	-0.127079	-0.020232	0.084979	0.129599	-0.118948	-0.890506	0.542337	0.172780	0.254749	0.370711	0.079201	-0.066655	0.253930	0.018276	0.175025	0.217521	0.012093	0.328155	0.073184	-0.114834	1.080027	-0.619867	0.612826	0.731139	-0.085770	0.689727	0.121352	0.254336	0.403191	-0.455976	-0.373822	0.141370	0.390478	0.335468	-0.095249	0.473085	0.246024	-0.765856	0.084718	0.512247	-0.388981	0.661260	-0.126969	0.105155	-0.262424	-0.546921	-0.143606	0.310001	-0.480858	0.105950	-0.344733	-0.073156	1.230716	-1.242675	-1.355532	0.873024	1.436431	-1.308424	-0.157670	0.138200	-1.216626	1.401624	-0.177845	0.023523	-0.768493	1.352288	0.269617	0.069901	-0.717124	0.314461	
7	0.258877	-0.922272	1.142904	0.049996	-0.776216	-0.481902	-0.871386	0.166397	-0.137546	0.306626	-0.628031	-0.089837	0.053309	-0.336772	0.426259	0.134905	0.504411	0.524918	-0.216237	-0.280440	0.867171	0.386848	0.611662	-0.258983	0.650298	0.617067	-0.341786	-0.272400	0.704017	-0.123695	0.008098	0.081422	0.142628	-0.099523	-0.908088	0.545810	0.190826	0.257148	0.387078	0.076733	-0.058013	0.256937	0.016746	0.176504	0.216937	0.013055	0.330049	0.072091	-0.113551	1.118438	-0.666967	0.620098	0.774025	-0.081247	0.728172	0.116601	0.272884	0.411433	-0.463576	-0.371302	0.147188	0.392003	0.343184	-0.096821	0.476366	0.261589	-0.780217	0.087954	0.525209	-0.387025	0.673954	-0.129247	0.112097	-0.250690	-0.557396	-0.141621	0.319870	-0.479724	0.115369	-0.346127	-0.068756	1.263329	-1.274617	-1.421227	0.943348	1.510867	-1.386452	-0.164409	0.144923	-1.280447	1.469311	-0.181295	0.027193	-0.829753	1.416876	0.273020	0.066639	-0.747427	0.347596	
8	0.231918	-0.967002	1.201193	0.045640	-0.835807	-0.484687	-0.916281	0.169001	-0.160580	0.332264	-0.655730	-0.085106	0.079264	-0.333972	0.449667	0.131714	0.514488	0.547881	-0.241945	-0.276356	0.890075	0.389374	0.633005	-0.261657	0.660081	0.640725	-0.369491	-0.268087	0.728345	-0.121055	0.031178	0.078609	0.153120	-0.084268	-0.921984	0.548438	0.205235	0.258972	0.399974	0.074835	-0.051259	0.257512	0.017418	0.177385	0.214953	0.013634	0.330012	0.071392	-0.113388	1.149246	-0.705242	0.625840	0.808884	-0.077720	0.759230	0.112843	0.287799	0.416719	-0.468469	-0.369518	0.150857	0.393059	0.348310	-0.097937	0.478321	0.272285	-0.789824	0.090225	0.534026	-0.385673	0.682570	-0.130883	0.116830	-0.239098	-0.568296	-0.139775	0.330318	-0.478686	0.124953	-0.347416	-0.064388	1.288281	-1.299190	-1.473322	0.998824	1.570866	-1.448889	-0.169679	0.150088	-1.331718	1.523310	-0.183398	0.029551	-0.878484	1.467876	0.275935	0.063824	-0.771863	0.374088	
9	0.213974	-1.004017	1.248990	0.042014	-0.884274	-0.486994	-0.953278	0.171148	-0.180034	0.355794	-0.681481	-0.080956	0.103597	-0.331556	0.471233	0.128905	0.523658	0.566877	-0.263293	-0.273069	0.909258	0.391381	0.650735	-0.263821	0.668086	0.660493	-0.392796	-0.264571	0.748928	-0.118929	0.050569	0.076306	0.161834	-0.071721	-0.933461	0.550514	0.217226	0.260414	0.410606	0.073310	-0.045748	0.256443	0.019668	0.177862	0.211918	0.013954	0.328643	0.070963	-0.113997	1.174814	-0.737316	0.630531	0.838069	-0.074883	0.785135	0.109763	0.300168	0.420051	-0.471483	-0.368227	0.153008	0.393799	0.351684	-0.098747	0.479385	0.279761	-0.796241	0.091858	0.540040	-0.384718	0.688471	-0.132093	0.120082	-0.227677	-0.579343	-0.138036	0.341006	-0.477724	0.134560	-0.348625	-0.060068	1.308374	-1.319089	-1.516098	1.044193	1.620934	-1.500681	-0.173933	0.154180	-1.374283	1.567891	-0.184676	0.031096	-0.918637	1.509642	0.278495	0.061341	-0.792203	0.395998	
10	0.201210	-1.035462	1.289395	0.038904	-0.924930	-0.488963	-0.984633	0.172978	-0.196882	0.377624	-0.705561	-0.077250	0.126479	-0.329435	0.491282	0.126385	0.532104	0.582992	-0.281441	-0.270349	0.925680	0.393018	0.665829	-0.265621	0.674800	0.677401	-0.412822	-0.261633	0.766692	-0.117177	0.067230	0.074369	0.169237	-0.061015	-0.943286	0.552212	0.227545	0.261594	0.419693	0.072039	-0.041089	0.254215	0.023075	0.178054	0.208091	0.014095	0.326318	0.070725	-0.115159	1.196611	-0.764861	0.634467	0.863099	-0.072542	0.807296	0.107169	0.310682	0.422023	-0.473139	-0.367282	0.154053	0.394320	0.353815	-0.099342	0.479823	0.285010	-0.800429	0.093049	0.544089	-0.384037	0.692487	-0.133008	0.122300	-0.216476	-0.590352	-0.136386	0.351721	-0.476826	0.144080	-0.349769	-0.055816	1.325159	-1.335804	-1.552188	1.082349	1.663842	-1.544845	-0.177474	0.157523	-1.410537	1.605692	-0.185424	0.032113	-0.952638	1.544826	0.280783	0.059114	-0.809557	0.414598	
